"180,000000";"324007,929645";"180,000000";"324007,929645";
"176,400000";"311177,372356";"179,640000";"7033985266155,109375";
"172,800000";"298606,014987";"179,280000";"340931729439789,125000";
"169,200000";"286293,857541";"178,920000";"111270682646779,000000";
"165,600000";"274240,900020";"178,560000";"236197773646294,062500";
"162,000000";"262447,142424";"178,200000";"107576427440758,703125";
"158,400000";"250912,584756";"177,840000";"172053856095965,781250";
"154,800000";"239637,227017";"177,480000";"56575206700918,734375";
"151,200000";"228621,069209";"177,120000";"5856478396468,648438";
"147,600000";"217864,111334";"176,760000";"9672084196891,455078";
"144,000000";"207366,353392";"176,400000";"311177,372356";
"140,400000";"197127,795385";"176,040000";"8192083803207,179688";
"136,800000";"187148,437316";"175,680000";"11165233194432,015625";
"133,200000";"177428,279186";"175,320000";"4975192485069,413086";
"129,600000";"167967,320996";"174,960000";"2818035311154,299805";
"126,000000";"158765,562748";"174,600000";"3743455017451,900879";
"122,400000";"149823,004443";"174,240000";"5042354802452,956055";
"118,800000";"141139,646084";"173,880000";"5533893396422,466797";
"115,200000";"132715,487671";"173,520000";"384764877843,522095";
"111,600000";"124550,529207";"173,160000";"458388187318,970764";
"108,000000";"116644,770692";"172,800000";"298606,014987";
"104,400000";"108998,212130";"172,440000";"27064478971,824715";
"100,800000";"101610,853520";"172,080000";"63110150198,949837";
"97,200000";"94482,694866";"171,720000";"368783095237,810608";
"93,600000";"87613,736167";"171,360000";"249292124767,693909";
"90,000000";"81003,977427";"171,000000";"61361852707,845734";
"86,400000";"74653,418647";"170,640000";"140666991920,598846";
"82,800000";"68562,059827";"170,280000";"35360833152,293892";
"79,200000";"62729,900971";"169,920000";"11530045394,821251";
"75,600000";"57156,942079";"169,560000";"8709816386,908169";
"72,000000";"51843,183153";"169,200000";"286293,857541";
"68,400000";"46788,624195";"168,840000";"2449930444,695460";
"64,800000";"41993,265206";"168,480000";"4653977575,069107";
"61,200000";"37457,106188";"168,120000";"14428504464,725235";
"57,600000";"33180,147143";"167,760000";"354090486,547615";
"54,000000";"29162,388072";"167,400000";"4044902913,880584";
"50,400000";"25403,828976";"167,040000";"1950670499,775217";
"46,800000";"21904,469858";"166,680000";"2996268850,778932";
"43,200000";"18664,310719";"166,320000";"700207939,195735";
"39,600000";"15683,351561";"165,960000";"119571474,329913";
"36,000000";"12961,592384";"165,600000";"274240,900020";
"32,400000";"10499,033192";"165,240000";"106838290,090798";
"28,800000";"8295,673985";"164,880000";"352708581,623205";
"25,200000";"6351,514765";"164,520000";"801275284,665950";
"21,600000";"4666,555534";"164,160000";"15386785,807029";
"18,000000";"3240,796293";"163,800000";"152409462,756055";
"14,400000";"2074,237044";"163,440000";"40813832,659846";
"10,800000";"1166,877789";"163,080000";"41143880,782293";
"7,200000";"518,718529";"162,720000";"123088655,807564";
"3,600000";"129,759265";"162,360000";"396980,770249";
"0,000000";"0,000000";"162,000000";"262447,142424";
"3,600000";"129,440735";"161,640000";"10919142,099802";
"7,200000";"518,081471";"161,280000";"1522111,065550";
"10,800000";"1165,922211";"160,920000";"18759150,714126";
"14,400000";"2072,962956";"160,560000";"6538162,439076";
"18,000000";"3239,203707";"160,200000";"8219119,411688";
"21,600000";"4664,644466";"159,840000";"7843039,635408";
"25,200000";"6349,285235";"159,480000";"9517059,699951";
"28,800000";"8293,126015";"159,120000";"1263554,357528";
"32,400000";"10496,166808";"158,760000";"306601,735405";
"36,000000";"12958,407616";"158,400000";"250912,584756";
"39,600000";"15679,848439";"158,040000";"454503,375144";
"43,200000";"18660,489281";"157,680000";"1464378,378988";
"46,800000";"21900,330142";"157,320000";"1587043,421536";
"50,400000";"25399,371024";"156,960000";"644627,226637";
"54,000000";"29157,611928";"156,600000";"1442042,666683";
"57,600000";"33175,052857";"156,240000";"707209,488093";
"61,200000";"37451,693812";"155,880000";"615864,151586";
"64,800000";"41987,534794";"155,520000";"327072,201889";
"68,400000";"46782,575805";"155,160000";"247515,688516";
"72,000000";"51836,816847";"154,800000";"239637,227017";
"75,600000";"57150,257921";"154,440000";"253628,771185";
"79,200000";"62722,899029";"154,080000";"281521,177587";
"82,800000";"68554,740173";"153,720000";"328904,315960";
"86,400000";"74645,781353";"153,360000";"226311,995269";
"90,000000";"80996,022573";"153,000000";"296374,589594";
"93,600000";"87605,463833";"152,640000";"127001,303704";
"97,200000";"94474,105134";"152,280000";"302851,905028";
"100,800000";"101601,946480";"151,920000";"212414,115728";
"104,400000";"108988,987870";"151,560000";"235278,893066";
"108,000000";"116635,229308";"151,200000";"228621,069209";
"111,600000";"124540,670793";"150,840000";"229783,310758";
"115,200000";"132705,312329";"150,480000";"231671,242903";
"118,800000";"141129,153916";"150,120000";"229269,738340";
"122,400000";"149812,195557";"149,760000";"208111,998739";
"126,000000";"158754,437252";"149,400000";"221409,950309";
"129,600000";"167955,879004";"149,040000";"224999,383572";
"133,200000";"177416,520814";"148,680000";"225941,955120";
"136,800000";"187136,362684";"148,320000";"222472,977354";
"140,400000";"197115,404615";"147,960000";"219493,256334";
"144,000000";"207353,646608";"147,600000";"217864,111334";
"147,600000";"217851,088666";"147,240000";"217633,034665";
"151,200000";"228607,730791";"146,880000";"216085,879423";
"154,800000";"239623,572983";"146,520000";"217058,780200";
"158,400000";"250898,615244";"146,160000";"214067,824918";
"162,000000";"262432,857576";"145,800000";"212757,455238";
"165,600000";"274226,299980";"145,440000";"211937,701862";
"169,200000";"286278,942459";"145,080000";"210311,460206";
"172,800000";"298590,785013";"144,720000";"209479,889541";
"176,400000";"311161,827644";"144,360000";"208392,640425";
"180,000000";"323992,070355";"144,000000";"207366,353392";
"";"";"143,640000";"206342,153623";
"";"";"143,280000";"205478,369746";
"";"";"142,920000";"204237,447232";
"";"";"142,560000";"203144,319146";
"";"";"142,200000";"202278,035008";
"";"";"141,840000";"201159,125584";
"";"";"141,480000";"200252,569768";
"";"";"141,120000";"199218,621314";
"";"";"140,760000";"198152,109846";
"";"";"140,400000";"197127,795385";
"";"";"140,040000";"196111,163210";
"";"";"139,680000";"195111,593555";
"";"";"139,320000";"194111,765083";
"";"";"138,960000";"193094,632050";
"";"";"138,600000";"192095,413571";
"";"";"138,240000";"191099,115601";
"";"";"137,880000";"190127,337267";
"";"";"137,520000";"189132,178871";
"";"";"137,160000";"188134,301504";
"";"";"136,800000";"187148,437316";
"";"";"136,440000";"186162,946143";
"";"";"136,080000";"185187,352953";
"";"";"135,720000";"184203,628010";
"";"";"135,360000";"183231,780118";
"";"";"135,000000";"182255,765349";
"";"";"134,640000";"181283,059246";
"";"";"134,280000";"180316,529995";
"";"";"133,920000";"179351,715646";
"";"";"133,560000";"178388,588425";
"";"";"133,200000";"177428,279186";
"";"";"132,840000";"176470,496055";
"";"";"132,480000";"175514,957286";
"";"";"132,120000";"174562,666848";
"";"";"131,760000";"173612,697341";
"";"";"131,400000";"172665,209015";
"";"";"131,040000";"171721,119853";
"";"";"130,680000";"170778,572521";
"";"";"130,320000";"169838,837117";
"";"";"129,960000";"168901,700270";
"";"";"129,600000";"167967,320996";
"";"";"129,240000";"167035,525047";
"";"";"128,880000";"166106,232017";
"";"";"128,520000";"165179,699751";
"";"";"128,160000";"164255,498239";
"";"";"127,800000";"163334,117601";
"";"";"127,440000";"162415,183687";
"";"";"127,080000";"161498,916522";
"";"";"126,720000";"160585,197741";
"";"";"126,360000";"159674,078328";
"";"";"126,000000";"158765,562748";
"";"";"125,640000";"157859,635107";
"";"";"125,280000";"156956,315585";
"";"";"124,920000";"156055,564841";
"";"";"124,560000";"155157,431036";
"";"";"124,200000";"154261,886302";
"";"";"123,840000";"153368,921625";
"";"";"123,480000";"152478,559656";
"";"";"123,120000";"151590,781455";
"";"";"122,760000";"150705,597649";
"";"";"122,400000";"149823,004443";
"";"";"122,040000";"148943,003496";
"";"";"121,680000";"148065,597421";
"";"";"121,320000";"147190,780690";
"";"";"120,960000";"146318,557309";
"";"";"120,600000";"145448,923960";
"";"";"120,240000";"144581,886017";
"";"";"119,880000";"143717,436235";
"";"";"119,520000";"142855,583008";
"";"";"119,160000";"141996,317155";
"";"";"118,800000";"141139,646084";
"";"";"118,440000";"140285,566431";
